i,j,pi_i,pi_j,pi_i_pi_j,pi_ij_cube,pi_ij_sphere,cov_cube,cov_sphere,delta,contrast_sq,aux_dist_sq,syg_contrib_cube,syg_contrib_sphere,syg_contrib_delta
2,6,0.4,0.4,0.16000000000000003,0.1428,0.1574,-0.01720000000000002,-0.002600000000000019,0.014600000000000002,6.25,15.728944654047845,0.10750000000000012,0.01625000000000012,-0.09125
2,7,0.4,0.4,0.16000000000000003,0.1578,0.1602,-0.0022000000000000353,0.00019999999999997797,0.0024000000000000132,6.25,68.39800529510595,0.01375000000000022,-0.0012499999999998623,-0.015000000000000083
2,8,0.4,0.4,0.16000000000000003,0.1538,0.1616,-0.006200000000000039,0.0015999999999999626,0.007800000000000001,0.0,61.56293064298016,0.0,-0.0,-0.0
2,9,0.4,0.4,0.16000000000000003,0.1536,0.1622,-0.0064000000000000445,0.0021999999999999797,0.008600000000000024,6.25,56.79810342436477,0.04000000000000028,-0.013749999999999873,-0.05375000000000015
2,10,0.4,0.4,0.16000000000000003,0.1692,0.1728,0.009199999999999958,0.012799999999999978,0.00360000000000002,6.25,90.86516482018077,-0.05749999999999974,-0.07999999999999986,-0.022500000000000124
2,11,0.4,0.4,0.16000000000000003,0.16,0.1666,-2.7755575615628914e-17,0.006599999999999967,0.006599999999999995,6.25,39.77543041905109,1.734723475976807e-16,-0.041249999999999794,-0.04124999999999997
2,12,0.4,0.4,0.16000000000000003,0.1404,0.1512,-0.019600000000000034,-0.00880000000000003,0.010800000000000004,6.25,25.001566832139456,0.12250000000000022,0.05500000000000019,-0.06750000000000003
2,13,0.4,0.4,0.16000000000000003,0.1628,0.1594,0.002799999999999969,-0.0006000000000000449,-0.003400000000000014,0.0,62.24242463373879,-0.0,0.0,0.0
2,14,0.4,0.4,0.16000000000000003,0.1406,0.1492,-0.01940000000000003,-0.010800000000000032,0.008599999999999997,6.25,27.336537955920065,0.12125000000000018,0.0675000000000002,-0.05374999999999998
2,15,0.4,0.4,0.16000000000000003,0.1526,0.1628,-0.007400000000000018,0.002799999999999969,0.010199999999999987,0.0,25.526830084998515,0.0,-0.0,-0.0
2,16,0.4,0.4,0.16000000000000003,0.1558,0.1552,-0.004200000000000037,-0.0048000000000000265,-0.0005999999999999894,0.0,49.062501319432954,0.0,0.0,0.0
2,17,0.4,0.4,0.16000000000000003,0.1536,0.1616,-0.0064000000000000445,0.0015999999999999626,0.008000000000000007,6.25,44.47191155398183,0.04000000000000028,-0.009999999999999766,-0.050000000000000044
